,accuracy,contest_code,problem_code,successful_submissons,tags
0,7.547169811320798,MARCH18B,CHEFKNN,4.0,"['ntt', 'counting', 'hard']"
0,13.725490196078,MARCH18B,CUTTREE,5.0,"['probability', 'expected-value', 'hard', 'fft']"
0,19.230769230769,MARCH18B,XXOR,2549.0,"['easy-medium', 'xor', 'prefix-sum']"
0,4.8040455120101,MARCH18B,GCDCNT,27.0,"['inclusion-exclusion', 'mobius', 'medium']"
0,39.213349225268004,MARCH18B,BIGSALE,9535.0,"['maths', 'easy']"
0,34.16641787862,MARCH18B,MIXCOLOR,7539.0,"['greedy', 'ad-hoc', 'easy', 'sorting']"
0,45.765081901718,MARCH18B,CHEGLOVE,10915.0,"['implementation', 'simple']"
0,14.123429819771,MARCH18B,MINVOTE,2393.0,"['easy-medium', 'binary-search']"
0,7.8989220710372985,MARCH18B,MINEAT,3182.0,"['easy-medium', 'binary-search']"
0,9.090909090909099,ICL2018,ICL1803,4.0,"['mask', 'likecs', 'convolution', 'medium-hard', 'queries']"
0,39.187327823691,ICL2018,ICL1801,560.0,"['greedy', 'likecs', 'cakewalk']"
0,29.810901001111997,ICL2018,ICL1802,263.0,"['greedy', 'easy', 'likecs']"
0,24.324324324324003,ICL2018,ICL1805,9.0,"['likecs', 'observations', 'medium-hard', 'binary-search']"
0,38.857142857143,ICL2018,ICL1804,136.0,"['equations', 'easy-medium', 'likecs', 'gcd']"
0,34.161273395137,LTIME57,HILLS,1914.0,"['greedy', 'cakewalk']"
0,9.5518001469508,LTIME57,GAMENUMB,377.0,"['easy', 'game', 'sorting']"
0,3.9891205802357,LTIME57,BORDER,43.0,"['kmp', 'tree', 'binary-lifting', 'medium']"
0,2.8169014084507,LTIME57,COUPLES,4.0,"['med-hard', 'segment-tree']"
0,53.639846743295,GSF2018,GSFEB18B,137.0,['cakewalk']
0,45.0,GSF2018,GSFEB18C,36.0,['simple']
0,52.027027027026996,GSF2018,GSFEB18D,75.0,['simple']
0,62.86191536748299,COOK91,CCOOK,3290.0,"['loops', 'conditions', 'cakewalk']"
0,28.571428571429,COOK91,CSUBSEQ,62.0,"['dynamic-programming', 'medium']"
0,20.95010252905,COOK91,CARRAY,604.0,"['greedy', 'simple', 'sorting']"
0,11.111111111110999,COOK91,CTREE,3.0,"['hard', 'tree', 'data-structure', 'dfs', 'graph-theory']"
0,21.511627906977,CODR2018,KRYP1,37.0,"['codr2018', 'dp+trees', 'medium']"
0,7.4626865671642015,CODR2018,KRYP2,14.0,"['codr2018', 'medium-hard', 'mo-algorithm', 'multiset', 'segment-tree', 'tree']"
0,10.588235294118,CODR2018,KRYP3,9.0,"['codr2018', 'matrix-expo', 'medium-hard']"
0,27.43312464428,CODR2018,KRYP4,470.0,"['codr2018', 'cakewalk']"
0,20.0,CODR2018,KRYP5,3.0,"['codr2018', 'dynamic-programming', 'medium-hard', 'merge-sort-tree']"
0,12.47191011236,CODR2018,KRYP6,217.0,"['binary-search', 'codr2018', 'easy', 'sets', 'stl']"
0,50.0,COM2018,COMAPR04,1.0,"['bitmasking', 'hard', 'strings', 'binary-search']"
0,2.445652173913,COM2018,COMAPR02,18.0,"['easy-medium', 'hashing', 'segment-tree']"
0,3.2967032967033,COM2018,COMAPR06,3.0,"['2-sat', 'graph', 'medium']"
0,41.231488698363,COM2018,COMAPR01,520.0,"['easy', 'simple']"
0,6.3492063492063,COM2018,COMAPR03,24.0,"['factorial', 'easy', 'maths']"
0,9.8461538461538,COM2018,COMAPR05,32.0,"['easy-medium', 'maths']"
0,20.192307692308,COM2018,COMAPR07,21.0,"['number-theory', 'maths', 'medium']"
0,25.581395348837,KQM6518,QM6P5A,11.0,"['bruteforce', 'maths']"
0,33.333333333333,KQM6518,QM6P5B,3.0,"['bubblesort', 'sorting']"
0,36.797752808989,TCQ2018,TCQF181A,252.0,"['codechef', 'simple', 'turingcup']"
0,18.336162988115,TCQ2018,TCQF181B,103.0,"['codechef', 'simple', 'turingcup']"
0,52.602739726027,TCQ2018,TCQF181D,184.0,"['codechef', 'simple', 'turingcup']"
0,26.176470588235002,TCQ2018,TCQF181C,82.0,"['codechef', 'easy', 'turingcup']"
0,13.1038647343,CODH2018,THC1,210.0,"['cakewalk', 'codh2018', 'divisibility', 'rules']"
0,9.35960591133,CODH2018,AMC3,32.0,"['codh2018', 'easy', 'graph']"
0,11.165048543689,CODH2018,CPC4,43.0,"['dynamic-programming', 'easy', 'sqrt', 'segment-tree', 'codh2018']"
0,38.257575757576,CODH2018,SCC5,192.0,"['codh2018', 'dynamic-programming', 'easy', 'graph', 'stack']"
0,28.787878787879,CODH2018,PAC6,54.0,"['codh2018', 'dijkstra', 'easy', 'graph']"
0,5.57478368356,FEB18,BROCLK,784.0,"['trigonometry', 'matrix-expo', 'math', 'modular-arith']"
0,3.2624113475177,FEB18,LUCASTH,80.0,"['divide-and-conq', 'lucas-theorem', 'math', 'fft']"
0,5.0708426547353,FEB18,CLANDLBL,165.0,"['number-theory', 'medium-hard', 'isomorphism']"
0,29.798889665061,FEB18,CHEFCHR,7599.0,['cakewalk']
0,20.96245636532,FEB18,CHEFPTNT,5484.0,"['implementation', 'math', 'simple']"
0,3.4816247582205,FEB18,CHANOQ,174.0,"['persistence', 'medium-hard', 'segment-tree']"
0,4.0613673601112,FEB18,POINPOLY,663.0,"['convex-polygon', 'constructive', 'medium']"
0,19.264599855804,FEB18,CARPTUN,3586.0,"['dynamic-programming', 'simple', 'math']"
0,71.45717463848699,FEB18,BIAS,533.0,"['inversions', 'challenge']"
0,23.572219585509,FEB18,PERMPAL,4178.0,"['palindrome', 'constructive', 'string', 'simple']"
0,5.1851851851852,LTIME56,L56AVG,26.0,"['easy-medium', 'tree-dp', 'binary-search']"
0,0.53134962805526,LTIME56,L56KTH,11.0,"['trie', 'persistence', 'medium-hard', 'binary-search']"
0,58.322798145807,LTIME56,L56GAME,2649.0,['cakewalk']
0,8.6802721088435,LTIME56,L56LABY,287.0,"['greedy', 'bfs', 'easy', 'heaps']"
0,19.2,COOK90,FINDA,24.0,"['bipartite', 'maths', 'medium-hard', 'constructive']"
0,12.801204819277,COOK90,MAGA,85.0,"['dynamic-programming', 'medium']"
0,14.865885908575999,COOK90,MULTHREE,779.0,"['maths', 'easy', 'modulo']"
0,10.0,COOK90,FARGRAPH,1.0,"['medium-hard', 'graph-theory']"
0,18.284545845889,COOK90,SURVIVE,1673.0,"['greedy', 'easy']"
0,11.333333333333002,GWR17ROL,TRICHEF,16.0,"['easy-medium', 'geometry']"
0,17.307692307692,GWR17ROL,QTRAGAIN,9.0,"['easy-medium', 'data-structure']"
0,27.047146401985003,GWR17ROL,OPTCODE,102.0,"['simple', 'sorting']"
0,56.830601092896,GWR17ROL,COUPSYS,203.0,['cakewalk']
0,30.769230769231,GWR17ROL,KALADIN,4.0,"['probability', 'medium']"
0,0.0,GWR17ROL,LIGHTARE,0.0,"['med-hard', 'geometry']"
0,17.786561264821998,GWR17ROL,TALESQUA,42.0,['simple']
0,25.490196078431,GWR17ROL,TALETRI,13.0,['easy']
0,20.0,GWR17ROL,ZUBWALLT,3.0,"['dp+bitmask', 'medium-hard']"
0,25.0,KGP17ROL,SCIENCEF,2.0,"['tsp', 'hard', 'bitmask', 'dynamic-programming']"
0,0.0,KGP17ROL,DISCAREA,0.0,"['convex-hull-trick', 'monte-carlo', 'hard', 'geometry']"
0,70.0,KGP17ROL,STRLBP,163.0,['cakewalk']
0,9.433962264150901,KGP17ROL,SADQ,20.0,"['ad-hoc', 'heavy-light', 'medium']"
0,20.833333333333,KGP17ROL,TAXITURN,5.0,"['geometry', 'easy']"
0,34.494773519164,KGP17ROL,SPAMCLAS,93.0,['easy']
0,24.242424242424,KGP17ROL,NONOVSEG,8.0,"['dynamic-programming', 'medium']"
0,13.888888888889001,KGP17ROL,SPANTREE,9.0,"['interactive', 'constructive', 'graph', 'mst']"
0,28.787878787879,KGP17ROL,GENPERM,19.0,"['easy-medium', 'constructive']"
0,12.5,KGP17ROL,NUMBGAME,10.0,"['number-theory', 'dfs', 'graph', 'medium']"
0,12.209302325581,CHN17ROL,ELHIDARR,21.0,"['easy-medium', 'binary-search']"
0,32.0,CHN17ROL,DEFOREST,8.0,"['med-hard', 'data-structure']"
0,22.222222222221998,CHN17ROL,BLREDSET,11.0,"['tree-dp', 'dynamic-programming', 'medium']"
0,27.040816326531,CHN17ROL,OBEXPVAL,51.0,['simple']
0,42.857142857143,CHN17ROL,CODIE,3.0,"['expected-value', 'matrix-expo', 'med-hard']"
0,44.0,CHN17ROL,AREAFIGR,10.0,"['monte-carlo', 'geometry', 'medium']"
0,76.31578947368399,CHN17ROL,MRO,29.0,"['easy', 'dynamic-programming']"
0,16.393442622951,CHN17ROL,VRTXCOVR,9.0,"['2-sat', 'graphs', 'medium']"
0,71.42857142857099,CHN17ROL,GOODBAD,201.0,['cakewalk']
0,57.142857142857,CHN17ROL,MANCBST,4.0,"['med-hard', 'fft']"
0,1.1452682338758,JAN18,SQRGOOD,46.0,"['number-theory', 'hard', 'dirichlet-convolution']"
0,3.1002964426877004,JAN18,KILLKTH,100.0,"['medium-hard', 'killjee', 'suffix-trees']"
0,1.1966150998281,JAN18,MONSTER,140.0,['medium']
0,17.516909320188,JAN18,MAXSC,7175.0,"['hruday968', 'cakewalk']"
0,42.038339273673,JAN18,RECTANGL,12505.0,"['cakewalk', 'kingofnumbers']"
0,7.7250914460216995,JAN18,KCON,4185.0,"['hruday968', 'easy']"
0,12.605166782144,JAN18,STRMRG,2358.0,"['easy', 'dynamic-programming', 'kingofnumbers']"
0,8.6551636640447,JAN18,PRTITION,3064.0,"['easy', 'kingofnumbers']"
0,4.0042149631191,JAN18,XYHUMOQ,126.0,"['euclidean-algo', 'medium']"
0,16.574585635359,ICOP1806,PARTCNT,30.0,"['easy-medium', 'dynamic-programming', 'sliding-window']"
0,10.0,ICOP1806,ANURAJ,11.0,"['floyd-warshall', 'easy', 'matrix-expo']"
0,4.0,ICOP1806,MINMAX2,3.0,"['convex-hull-optimization', 'medium-hard', 'dynamic-programming']"
0,20.101781170483,ICOP1806,MINMAX3,72.0,"['ioi', 'heaps', 'cakewalk']"
0,44.208083542835,LTIME55,NW1,2236.0,"['ad-hoc', 'cakewalk']"
0,9.1929824561404,LTIME55,ABX01,890.0,"['observations', 'simple', 'fast-expo']"
0,11.306532663317,LTIME55,ABX02,131.0,"['programming', 'dynamic', 'medium']"
0,2.8205128205128,LTIME55,ABX03,20.0,"['medium-hard', 'binary-search', 'dfs', 'lca', 'inclusion-exclusion']"
0,14.516129032258,COOK89,ROTPTS,27.0,"['likecs', 'matrix-mul', 'medium']"
0,3.921568627451,COOK89,ISOARRAY,3.0,"['likecs', 'hashing', 'medium-hard']"
0,4.7761194029851,COOK89,MINSUBAR,155.0,"['likecs', 'easy-medium', 'prefix-sum', 'binary-search']"
0,17.015759026531,COOK89,BTAR,845.0,"['likecs', 'easy', 'greedy']"
0,26.685633001422,COOK89,FBMT,1849.0,"['likecs', 'looping', 'cakewalk']"
0,10.395095367847,DEC17,VK18,2121.0,['dynamic-programming']
0,31.700769119141,DEC17,GIT01,4224.0,['cakewalk']
0,13.554399128645999,LTIME54,SMRSTR,1066.0,['cakewalk']
0,1.9817073170732,LTIME54,SHUFFL,26.0,['easy-medium']
0,2.5833878351864,LTIME54,LRQUER,57.0,"['easy', 'segment-tree']"
0,2.734375,LTIME54,STRQUER,6.0,"['treap', 'medium']"
0,27.397260273972996,GKAH1701,GEEK01,60.0,"['cakewalk', 'likecs', 'sorting']"
0,11.818181818182001,GKAH1701,GEEK02,36.0,"['easy', 'greedy', 'likecs']"
0,25.480769230769,GKAH1701,GEEK03,51.0,"['cakewalk', 'likecs', 'sorting']"
0,6.0975609756098,GKAH1701,GEEK04,9.0,"['dp+bitmask', 'likecs', 'medium']"
0,24.590163934426,GKAH1701,GEEK05,15.0,"['likecs', 'medium', 'queries', 'sieve']"
0,11.742424242423999,COOK88,PALHAM,31.0,"['likecs', 'medium', 'kingofnumbers']"
0,26.436781609195,COOK88,SKIING,295.0,"['scc', 'sorting', 'likecs', 'greedy', 'kingofnumbers']"
0,42.150968603874,COOK88,ONCHESS,625.0,"['likecs', 'looping', 'easy', 'kingofnumbers']"
0,4.878048780487799,COOK88,ADJLEAF,2.0,"['hard', 'dynamic-programming']"
0,52.339986235375,COOK88,RNDPAIR,1502.0,"['probability', 'likecs', 'cakewalk', 'kingofnumbers']"
0,0.7826610475617101,NOV17,BINOMSUM,8.0,"['hard', 'fft']"
0,1.1516925426317,NOV17,SEGPROD,148.0,['medium-hard']
0,1.1003432263275,NOV17,POLY,82.0,"['hull', 'hard']"
0,27.495117689382,NOV17,CLRL,5051.0,['cakewalk']
0,15.851834121238001,NOV17,CHEFHPAL,2490.0,"['bruteforce', 'medium']"
0,3.3148319457293,NOV17,CSUBQ,384.0,"['medium', 'segment-tree']"
0,29.667405764966997,NOV17,PERPALIN,4431.0,['simple']
0,4.0709126723572,NOV17,LVGFT,111.0,"['dsu', 'medium']"
0,40.902544407105,NOV17,VILTRIBE,6539.0,['cakewalk']
0,55.945419103314,NOV17,CHEFNIL,427.0,['challenge']
0,1.0822510822511,LTIME53,WEICOM,5.0,"['constructive', 'medium-hard']"
0,1.0050251256281,LTIME53,OPTSSET,4.0,"['maths', 'medium-hard', 'optimization']"
0,24.768988054991997,LTIME53,BUGCAL,2162.0,['cakewalk']
0,5.1214953271028,LTIME53,MAXNUM3,405.0,"['ad-hoc', 'easy']"
0,17.746418644429998,COOK87,CK87GSUB,785.0,"['counting', 'easy']"
0,66.567670767925,COOK87,CK87MEDI,2850.0,"['cakewalk', 'median', 'sorting']"
0,35.120014437827,COOK87,CK87QUER,1698.0,"['two-pointers', 'simple', 'sorting']"
0,17.391304347826,COOK87,CK87MEAD,4.0,"['medium-hard', 'fenwick-tree', 'line-sweep']"
0,5.3269468031062,OCT17,MARRAYS,636.0,"['easy-medium', 'dynamic-programming']"
0,9.2543249154902,OCT17,CHEFGP,2132.0,"['greedy', 'easy']"
0,12.742003367002999,OCT17,CHEFCCYL,1062.0,"['prefix-sums', 'medium']"
0,3.3301312840218,OCT17,SHTARR,165.0,"['medium-hard', 'segment-tree']"
